,Pandemic,Region,Year,Country,Domain,Sub-Domain,LoS_mean,LoS_low,LoS_high,mortality_rate,hopitalization_rate_mean,hopitalization_rate_low,hopitalization_rate_high,R0_mean,R0_low,R0_high,Object_Transmit,Blood_Transmit,Airborne,Vector_Transmit,Droplets_Transmit,latent_period_mean,latent_period_low,latent_period_high,incubation_period_mean,incubation_period_low,incubation_period_high,average_time_to_death_mean,average_time_to_death_low,average_time_to_death_high,average_time_to_discharge_mean,average_time_to_discharge_low,average_time_to_discharge_high
3114,Influenza,AMRO,2018,Nicaragua,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3115,Influenza,AFRO,2018,Nigeria,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3116,Influenza,WPRO,2018,Niue,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3117,Influenza,EURO,2018,North Macedonia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3118,Influenza,WPRO,2018,Northern Mariana Islands,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3119,Influenza,EURO,2018,Norway,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3120,Influenza,WPRO,2018,Palau,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3121,Influenza,AMRO,2018,Panama,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3122,Influenza,AMRO,2018,Paraguay,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3123,Influenza,AMRO,2018,Peru,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3124,Influenza,EURO,2018,Poland,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3125,Influenza,EURO,2018,Portugal,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3126,Influenza,EURO,2018,Romania,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3127,Influenza,EURO,2018,Russia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3128,Influenza,AMRO,2018,Saint Vincent and the Grenadines,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3129,Influenza,WPRO,2018,Samoa,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3130,Influenza,EURO,2018,Serbia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3131,Influenza,WPRO,2018,Singapore,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3132,Influenza,EURO,2018,Slovakia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3133,Influenza,EURO,2018,Slovenia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3134,Influenza,WPRO,2018,Solomon Islands,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3135,Influenza,EURO,2018,Spain,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3136,Influenza,AMRO,2018,Suriname,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3137,Influenza,EURO,2018,Switzerland,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3138,Influenza,EURO,2018,Tajikistan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3139,Influenza,AFRO,2018,Tanzania,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3140,Influenza,SEARO,2018,Thailand,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3141,Influenza,AFRO,2018,Togo,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3142,Influenza,WPRO,2018,Tokelau,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3143,Influenza,WPRO,2018,Tonga,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3144,Influenza,EURO,2018,Turkey,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3145,Influenza,WPRO,2018,Tuvalu,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3146,Influenza,EURO,2018,Ukraine,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3147,Influenza,AMRO,2018,United States,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3148,Influenza,AMRO,2018,United States,Alabama,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3149,Influenza,AMRO,2018,United States,Alaska,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3150,Influenza,AMRO,2018,United States,Arizona,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3151,Influenza,AMRO,2018,United States,Arkansas,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3152,Influenza,AMRO,2018,United States,California,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3153,Influenza,AMRO,2018,United States,Colorado,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3154,Influenza,AMRO,2018,United States,Connecticut,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3155,Influenza,AMRO,2018,United States,Delaware,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3156,Influenza,AMRO,2018,United States,District of Columbia,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3157,Influenza,AMRO,2018,United States,Georgia,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3158,Influenza,AMRO,2018,United States,Hawaii,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3159,Influenza,AMRO,2018,United States,Idaho,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3160,Influenza,AMRO,2018,United States,Illinois,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3161,Influenza,AMRO,2018,United States,Indiana,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3162,Influenza,AMRO,2018,United States,Iowa,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3163,Influenza,AMRO,2018,United States,Kansas,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3164,Influenza,AMRO,2018,United States,Kentucky,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3165,Influenza,AMRO,2018,United States,Louisiana,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3166,Influenza,AMRO,2018,United States,Maine,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3167,Influenza,AMRO,2018,United States,Maryland,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3168,Influenza,AMRO,2018,United States,Massachusetts,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3169,Influenza,AMRO,2018,United States,Michigan,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3170,Influenza,AMRO,2018,United States,Minnesota,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3171,Influenza,AMRO,2018,United States,Mississippi,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3172,Influenza,AMRO,2018,United States,Missouri,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3173,Influenza,AMRO,2018,United States,Montana,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3174,Influenza,AMRO,2018,United States,Nebraska,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3175,Influenza,AMRO,2018,United States,Nevada,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3176,Influenza,AMRO,2018,United States,New Hampshire,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3177,Influenza,AMRO,2018,United States,New Jersey,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3178,Influenza,AMRO,2018,United States,New Mexico,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3179,Influenza,AMRO,2018,United States,New York,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3180,Influenza,AMRO,2018,United States,New York City,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3181,Influenza,AMRO,2018,United States,North Carolina,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3182,Influenza,AMRO,2018,United States,North Dakota,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3183,Influenza,AMRO,2018,United States,Ohio,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3184,Influenza,AMRO,2018,United States,Oklahoma,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3185,Influenza,AMRO,2018,United States,Oregon,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3186,Influenza,AMRO,2018,United States,Pennsylvania,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3187,Influenza,AMRO,2018,United States,Puerto Rico,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3188,Influenza,AMRO,2018,United States,Rhode Island,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3189,Influenza,AMRO,2018,United States,South Carolina,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3190,Influenza,AMRO,2018,United States,South Dakota,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3191,Influenza,AMRO,2018,United States,Tennessee,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3192,Influenza,AMRO,2018,United States,Texas,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3193,Influenza,AMRO,2018,United States,Utah,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3194,Influenza,AMRO,2018,United States,Vermont,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3195,Influenza,AMRO,2018,United States,Virgin Islands,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3196,Influenza,AMRO,2018,United States,Virginia,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3197,Influenza,AMRO,2018,United States,Washington,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3198,Influenza,AMRO,2018,United States,West Virginia,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3199,Influenza,AMRO,2018,United States,Wisconsin,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3200,Influenza,AMRO,2018,United States,Wyoming,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3201,Influenza,EURO,2018,Uzbekistan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3202,Influenza,WPRO,2018,Vanuatu,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3203,Influenza,WPRO,2018,Wallis and Futuna,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3204,Influenza,AFRO,2018,Zambia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3205,Influenza,AFRO,2018,Guinea,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3206,Influenza,EURO,2018,Turkmenistan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3207,Influenza,EMRO,2019,Afghanistan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3208,Influenza,AMRO,2019,American Samoa,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3209,Influenza,AMRO,2019,Argentina,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3210,Influenza,EURO,2019,Armenia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3211,Influenza,WPRO,2019,Australia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3212,Influenza,EURO,2019,Austria,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3213,Influenza,EURO,2019,Azerbaijan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3214,Influenza,AMRO,2019,Bahamas,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3215,Influenza,EMRO,2019,Bahrain,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3216,Influenza,SEARO,2019,Bangladesh,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3217,Influenza,AMRO,2019,Barbados,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3218,Influenza,EURO,2019,Belarus,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3219,Influenza,EURO,2019,Belgium,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3220,Influenza,SEARO,2019,Bhutan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3221,Influenza,AMRO,2019,Bolivia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3222,Influenza,AMRO,2019,Brazil,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3223,Influenza,WPRO,2019,Cambodia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3224,Influenza,AFRO,2019,Cameroon,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3225,Influenza,AMRO,2019,Canada,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3226,Influenza,AFRO,2019,Central African Republic,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3227,Influenza,AMRO,2019,Chile,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3228,Influenza,AMRO,2019,Colombia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3229,Influenza,WPRO,2019,Cook Islands,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3230,Influenza,AMRO,2019,Costa Rica,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3231,Influenza,AFRO,2019,Cote d'Ivoire,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3232,Influenza,EURO,2019,Croatia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3233,Influenza,EURO,2019,Cyprus,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3234,Influenza,EURO,2019,Czechia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3235,Influenza,AFRO,2019,Democratic Republic of Congo,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3236,Influenza,EURO,2019,Denmark,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3237,Influenza,EURO,2019,Estonia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3238,Influenza,AFRO,2019,Ethiopia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3239,Influenza,WPRO,2019,Fiji,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3240,Influenza,EURO,2019,Finland,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3241,Influenza,EURO,2019,France,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3242,Influenza,WPRO,2019,French Polynesia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3243,Influenza,EURO,2019,Georgia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3244,Influenza,AFRO,2019,Ghana,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3245,Influenza,EURO,2019,Greece,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3246,Influenza,AMRO,2019,Guatemala,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3247,Influenza,AFRO,2019,Guinea,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3248,Influenza,AMRO,2019,Honduras,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3249,Influenza,EURO,2019,Hungary,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3250,Influenza,EURO,2019,Iceland,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3251,Influenza,SEARO,2019,Indonesia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3252,Influenza,EURO,2019,Ireland,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3253,Influenza,EURO,2019,Israel,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3254,Influenza,EURO,2019,Italy,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3255,Influenza,EURO,2019,Kazakhstan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3256,Influenza,WPRO,2019,Kiribati,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3257,Influenza,EURO,2019,Kosovo,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3258,Influenza,EURO,2019,Kyrgyzstan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3259,Influenza,WPRO,2019,Laos,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3260,Influenza,EURO,2019,Latvia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3261,Influenza,EURO,2019,Lithuania,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3262,Influenza,EURO,2019,Luxembourg,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3263,Influenza,AFRO,2019,Madagascar,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3264,Influenza,AFRO,2019,Mali,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3265,Influenza,EURO,2019,Malta,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3266,Influenza,WPRO,2019,Marshall Islands,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3267,Influenza,AFRO,2019,Mauritania,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3268,Influenza,AFRO,2019,Mauritius,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3269,Influenza,AMRO,2019,Mexico,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3270,Influenza,WPRO,2019,Micronesia (country),,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3271,Influenza,EURO,2019,Moldova,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3272,Influenza,EURO,2019,Montenegro,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3273,Influenza,EMRO,2019,Morocco,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3274,Influenza,SEARO,2019,Nepal,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3275,Influenza,WPRO,2019,New Caledonia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3276,Influenza,AFRO,2019,Niger,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3277,Influenza,AFRO,2019,Nigeria,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3278,Influenza,WPRO,2019,Niue,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3279,Influenza,EURO,2019,North Macedonia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3280,Influenza,WPRO,2019,Northern Mariana Islands,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3281,Influenza,EURO,2019,Norway,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
3282,Influenza,WPRO,2019,Palau,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
