Virus Family,Virus Genus,Virus Species,Region,Sub-region,Date,Type,Case Number,Comments
Orthomyxovididae,Influenza Viruses,,United States,,2015-08-09,Influenza Like Illness,4753,
Orthomyxovididae,Influenza Viruses,,United States,,2015-08-16,Influenza Like Illness,4750,
Orthomyxovididae,Influenza Viruses,,United States,,2015-08-23,Influenza Like Illness,5173,
Orthomyxovididae,Influenza Viruses,,United States,,2015-08-30,Influenza Like Illness,5648,
Orthomyxovididae,Influenza Viruses,,United States,,2015-09-06,Influenza Like Illness,5963,
Orthomyxovididae,Influenza Viruses,,United States,,2015-09-13,Influenza Like Illness,5970,
Orthomyxovididae,Influenza Viruses,,United States,,2015-09-20,Influenza Like Illness,7062,
Orthomyxovididae,Influenza Viruses,,United States,,2015-09-27,Influenza Like Illness,7704,
Orthomyxovididae,Influenza Viruses,,United States,,2015-10-04,Influenza Like Illness,7626,
Orthomyxovididae,Influenza Viruses,,United States,,2015-10-11,Influenza Like Illness,10049,
Orthomyxovididae,Influenza Viruses,,United States,,2015-10-18,Influenza Like Illness,10715,
Orthomyxovididae,Influenza Viruses,,United States,,2015-10-25,Influenza Like Illness,11584,
Orthomyxovididae,Influenza Viruses,,United States,,2015-11-01,Influenza Like Illness,11164,
Orthomyxovididae,Influenza Viruses,,United States,,2015-11-08,Influenza Like Illness,12423,
Orthomyxovididae,Influenza Viruses,,United States,,2015-11-15,Influenza Like Illness,12676,
Orthomyxovididae,Influenza Viruses,,United States,,2015-11-22,Influenza Like Illness,13484,
Orthomyxovididae,Influenza Viruses,,United States,,2015-11-29,Influenza Like Illness,12158,
Orthomyxovididae,Influenza Viruses,,United States,,2015-12-06,Influenza Like Illness,14617,
Orthomyxovididae,Influenza Viruses,,United States,,2015-12-13,Influenza Like Illness,14986,
Orthomyxovididae,Influenza Viruses,,United States,,2015-12-20,Influenza Like Illness,15396,
Orthomyxovididae,Influenza Viruses,,United States,,2015-12-27,Influenza Like Illness,14839,
Orthomyxovididae,Influenza Viruses,,United States,,2016-01-03,Influenza Like Illness,15679,
Orthomyxovididae,Influenza Viruses,,United States,,2016-01-10,Influenza Like Illness,15654,
Orthomyxovididae,Influenza Viruses,,United States,,2016-01-17,Influenza Like Illness,15517,
Orthomyxovididae,Influenza Viruses,,United States,,2016-01-24,Influenza Like Illness,15661,
Orthomyxovididae,Influenza Viruses,,United States,,2016-01-31,Influenza Like Illness,18143,
Orthomyxovididae,Influenza Viruses,,United States,,2016-02-07,Influenza Like Illness,18944,
Orthomyxovididae,Influenza Viruses,,United States,,2016-02-14,Influenza Like Illness,21774,
Orthomyxovididae,Influenza Viruses,,United States,,2016-02-21,Influenza Like Illness,24681,
Orthomyxovididae,Influenza Viruses,,United States,,2016-02-28,Influenza Like Illness,26423,
Orthomyxovididae,Influenza Viruses,,United States,,2016-03-06,Influenza Like Illness,28468,
Orthomyxovididae,Influenza Viruses,,United States,,2016-03-13,Influenza Like Illness,30481,
Orthomyxovididae,Influenza Viruses,,United States,,2016-03-20,Influenza Like Illness,24894,
Orthomyxovididae,Influenza Viruses,,United States,,2016-03-27,Influenza Like Illness,21940,
Orthomyxovididae,Influenza Viruses,,United States,,2016-04-03,Influenza Like Illness,19603,
Orthomyxovididae,Influenza Viruses,,United States,,2016-04-10,Influenza Like Illness,16769,
Orthomyxovididae,Influenza Viruses,,United States,,2016-04-17,Influenza Like Illness,16261,
Orthomyxovididae,Influenza Viruses,,United States,,2016-04-24,Influenza Like Illness,15437,
Orthomyxovididae,Influenza Viruses,,United States,,2016-05-01,Influenza Like Illness,13836,
Orthomyxovididae,Influenza Viruses,,United States,,2016-05-08,Influenza Like Illness,11870,
Orthomyxovididae,Influenza Viruses,,United States,,2016-05-15,Influenza Like Illness,10707,
Orthomyxovididae,Influenza Viruses,,United States,,2016-05-22,Influenza Like Illness,9798,
Orthomyxovididae,Influenza Viruses,,United States,,2016-05-29,Influenza Like Illness,8787,
Orthomyxovididae,Influenza Viruses,,United States,,2016-06-05,Influenza Like Illness,7997,
Orthomyxovididae,Influenza Viruses,,United States,,2016-06-12,Influenza Like Illness,7201,
Orthomyxovididae,Influenza Viruses,,United States,,2016-06-19,Influenza Like Illness,6768,
Orthomyxovididae,Influenza Viruses,,United States,,2016-06-26,Influenza Like Illness,6024,
Orthomyxovididae,Influenza Viruses,,United States,,2016-07-03,Influenza Like Illness,5686,
Orthomyxovididae,Influenza Viruses,,United States,,2016-07-10,Influenza Like Illness,5118,
Orthomyxovididae,Influenza Viruses,,United States,,2016-07-17,Influenza Like Illness,5078,
Orthomyxovididae,Influenza Viruses,,United States,,2016-07-24,Influenza Like Illness,5044,
Orthomyxovididae,Influenza Viruses,,United States,,2016-07-31,Influenza Like Illness,4925,
Orthomyxovididae,Influenza Viruses,,United States,,2016-08-07,Influenza Like Illness,4596,
Orthomyxovididae,Influenza Viruses,,United States,,2016-08-14,Influenza Like Illness,4868,
Orthomyxovididae,Influenza Viruses,,United States,,2016-08-21,Influenza Like Illness,5265,
Orthomyxovididae,Influenza Viruses,,United States,,2016-08-28,Influenza Like Illness,6260,
Orthomyxovididae,Influenza Viruses,,United States,,2016-09-04,Influenza Like Illness,6504,
Orthomyxovididae,Influenza Viruses,,United States,,2016-09-11,Influenza Like Illness,6623,
Orthomyxovididae,Influenza Viruses,,United States,,2016-09-18,Influenza Like Illness,7639,
Orthomyxovididae,Influenza Viruses,,United States,,2016-09-25,Influenza Like Illness,8229,
Orthomyxovididae,Influenza Viruses,,United States,,2016-10-02,Influenza Like Illness,8505,
Orthomyxovididae,Influenza Viruses,,United States,,2016-10-09,Influenza Like Illness,10864,
Orthomyxovididae,Influenza Viruses,,United States,,2016-10-16,Influenza Like Illness,10997,
Orthomyxovididae,Influenza Viruses,,United States,,2016-10-23,Influenza Like Illness,11926,
Orthomyxovididae,Influenza Viruses,,United States,,2016-10-30,Influenza Like Illness,12648,
Orthomyxovididae,Influenza Viruses,,United States,,2016-11-06,Influenza Like Illness,13790,
Orthomyxovididae,Influenza Viruses,,United States,,2016-11-13,Influenza Like Illness,14258,
Orthomyxovididae,Influenza Viruses,,United States,,2016-11-20,Influenza Like Illness,15160,
Orthomyxovididae,Influenza Viruses,,United States,,2016-11-27,Influenza Like Illness,14208,
Orthomyxovididae,Influenza Viruses,,United States,,2016-12-04,Influenza Like Illness,16605,
Orthomyxovididae,Influenza Viruses,,United States,,2016-12-11,Influenza Like Illness,16961,
Orthomyxovididae,Influenza Viruses,,United States,,2016-12-18,Influenza Like Illness,18463,
Orthomyxovididae,Influenza Viruses,,United States,,2016-12-25,Influenza Like Illness,21565,
Orthomyxovididae,Influenza Viruses,,United States,,2017-01-01,Influenza Like Illness,24900,
Orthomyxovididae,Influenza Viruses,,United States,,2017-01-08,Influenza Like Illness,24178,
Orthomyxovididae,Influenza Viruses,,United States,,2017-01-15,Influenza Like Illness,24897,
Orthomyxovididae,Influenza Viruses,,United States,,2017-01-22,Influenza Like Illness,28781,
Orthomyxovididae,Influenza Viruses,,United States,,2017-01-29,Influenza Like Illness,31265,
Orthomyxovididae,Influenza Viruses,,United States,,2017-02-05,Influenza Like Illness,36517,
Orthomyxovididae,Influenza Viruses,,United States,,2017-02-12,Influenza Like Illness,42890,
Orthomyxovididae,Influenza Viruses,,United States,,2017-02-19,Influenza Like Illness,41035,
Orthomyxovididae,Influenza Viruses,,United States,,2017-02-26,Influenza Like Illness,40124,
Orthomyxovididae,Influenza Viruses,,United States,,2017-03-05,Influenza Like Illness,30183,
Orthomyxovididae,Influenza Viruses,,United States,,2017-03-12,Influenza Like Illness,28060,
Orthomyxovididae,Influenza Viruses,,United States,,2017-03-19,Influenza Like Illness,25484,
Orthomyxovididae,Influenza Viruses,,United States,,2017-03-26,Influenza Like Illness,27354,
Orthomyxovididae,Influenza Viruses,,United States,,2017-04-02,Influenza Like Illness,24342,
Orthomyxovididae,Influenza Viruses,,United States,,2017-04-09,Influenza Like Illness,19677,
Orthomyxovididae,Influenza Viruses,,United States,,2017-04-16,Influenza Like Illness,15548,
Orthomyxovididae,Influenza Viruses,,United States,,2017-04-23,Influenza Like Illness,13006,
Orthomyxovididae,Influenza Viruses,,United States,,2017-04-30,Influenza Like Illness,11924,
Orthomyxovididae,Influenza Viruses,,United States,,2017-05-07,Influenza Like Illness,10762,
Orthomyxovididae,Influenza Viruses,,United States,,2017-05-14,Influenza Like Illness,10202,
Orthomyxovididae,Influenza Viruses,,United States,,2017-05-21,Influenza Like Illness,9809,
Orthomyxovididae,Influenza Viruses,,United States,,2017-05-28,Influenza Like Illness,8564,
Orthomyxovididae,Influenza Viruses,,United States,,2017-06-04,Influenza Like Illness,7756,
Orthomyxovididae,Influenza Viruses,,United States,,2017-06-11,Influenza Like Illness,7510,
Orthomyxovididae,Influenza Viruses,,United States,,2017-06-18,Influenza Like Illness,6636,
Orthomyxovididae,Influenza Viruses,,United States,,2017-06-25,Influenza Like Illness,6240,
Orthomyxovididae,Influenza Viruses,,United States,,2017-07-02,Influenza Like Illness,5596,
Orthomyxovididae,Influenza Viruses,,United States,,2017-07-09,Influenza Like Illness,5326,
Orthomyxovididae,Influenza Viruses,,United States,,2017-07-16,Influenza Like Illness,4961,
Orthomyxovididae,Influenza Viruses,,United States,,2017-07-23,Influenza Like Illness,4747,
Orthomyxovididae,Influenza Viruses,,United States,,2017-07-30,Influenza Like Illness,4879,
Orthomyxovididae,Influenza Viruses,,United States,,2017-08-06,Influenza Like Illness,4899,
Orthomyxovididae,Influenza Viruses,,United States,,2017-08-13,Influenza Like Illness,4915,
Orthomyxovididae,Influenza Viruses,,United States,,2017-08-20,Influenza Like Illness,5230,
Orthomyxovididae,Influenza Viruses,,United States,,2017-08-27,Influenza Like Illness,6653,
Orthomyxovididae,Influenza Viruses,,United States,,2017-09-03,Influenza Like Illness,7133,
Orthomyxovididae,Influenza Viruses,,United States,,2017-09-10,Influenza Like Illness,7072,
Orthomyxovididae,Influenza Viruses,,United States,,2017-09-17,Influenza Like Illness,8304,
Orthomyxovididae,Influenza Viruses,,United States,,2017-09-24,Influenza Like Illness,8563,
Orthomyxovididae,Influenza Viruses,,United States,,2017-10-01,Influenza Like Illness,9079,
Orthomyxovididae,Influenza Viruses,,United States,,2017-10-08,Influenza Like Illness,12830,
Orthomyxovididae,Influenza Viruses,,United States,,2017-10-15,Influenza Like Illness,13269,
Orthomyxovididae,Influenza Viruses,,United States,,2017-10-22,Influenza Like Illness,14319,
Orthomyxovididae,Influenza Viruses,,United States,,2017-10-29,Influenza Like Illness,15826,
Orthomyxovididae,Influenza Viruses,,United States,,2017-11-05,Influenza Like Illness,17068,
Orthomyxovididae,Influenza Viruses,,United States,,2017-11-12,Influenza Like Illness,18994,
Orthomyxovididae,Influenza Viruses,,United States,,2017-11-19,Influenza Like Illness,21615,
Orthomyxovididae,Influenza Viruses,,United States,,2017-11-26,Influenza Like Illness,19817,
Orthomyxovididae,Influenza Viruses,,United States,,2017-12-03,Influenza Like Illness,23755,
Orthomyxovididae,Influenza Viruses,,United States,,2017-12-10,Influenza Like Illness,24979,
Orthomyxovididae,Influenza Viruses,,United States,,2017-12-17,Influenza Like Illness,31533,
Orthomyxovididae,Influenza Viruses,,United States,,2017-12-24,Influenza Like Illness,42664,
Orthomyxovididae,Influenza Viruses,,United States,,2017-12-31,Influenza Like Illness,44986,
Orthomyxovididae,Influenza Viruses,,United States,,2018-01-07,Influenza Like Illness,47282,
Orthomyxovididae,Influenza Viruses,,United States,,2018-01-14,Influenza Like Illness,56922,
Orthomyxovididae,Influenza Viruses,,United States,,2018-01-21,Influenza Like Illness,62937,
Orthomyxovididae,Influenza Viruses,,United States,,2018-01-28,Influenza Like Illness,77468,
Orthomyxovididae,Influenza Viruses,,United States,,2018-02-04,Influenza Like Illness,86095,
Orthomyxovididae,Influenza Viruses,,United States,,2018-02-11,Influenza Like Illness,87646,
Orthomyxovididae,Influenza Viruses,,United States,,2018-02-18,Influenza Like Illness,75987,
Orthomyxovididae,Influenza Viruses,,United States,,2018-02-25,Influenza Like Illness,52961,
Orthomyxovididae,Influenza Viruses,,United States,,2018-03-04,Influenza Like Illness,35932,
Orthomyxovididae,Influenza Viruses,,United States,,2018-03-11,Influenza Like Illness,29109,
Orthomyxovididae,Influenza Viruses,,United States,,2018-03-18,Influenza Like Illness,25928,
Orthomyxovididae,Influenza Viruses,,United States,,2018-03-25,Influenza Like Illness,23785,
Orthomyxovididae,Influenza Viruses,,United States,,2018-04-01,Influenza Like Illness,20696,
Orthomyxovididae,Influenza Viruses,,United States,,2018-04-08,Influenza Like Illness,19067,
Orthomyxovididae,Influenza Viruses,,United States,,2018-04-15,Influenza Like Illness,16672,
Orthomyxovididae,Influenza Viruses,,United States,,2018-04-22,Influenza Like Illness,14892,
Orthomyxovididae,Influenza Viruses,,United States,,2018-04-29,Influenza Like Illness,14572,
Orthomyxovididae,Influenza Viruses,,United States,,2018-05-06,Influenza Like Illness,13273,
Orthomyxovididae,Influenza Viruses,,United States,,2018-05-13,Influenza Like Illness,11617,
Orthomyxovididae,Influenza Viruses,,United States,,2018-05-20,Influenza Like Illness,11067,
Orthomyxovididae,Influenza Viruses,,United States,,2018-05-27,Influenza Like Illness,10646,
Orthomyxovididae,Influenza Viruses,,United States,,2018-06-03,Influenza Like Illness,9608,
Orthomyxovididae,Influenza Viruses,,United States,,2018-06-10,Influenza Like Illness,8688,
Orthomyxovididae,Influenza Viruses,,United States,,2018-06-17,Influenza Like Illness,7570,
Orthomyxovididae,Influenza Viruses,,United States,,2018-06-24,Influenza Like Illness,7374,
Orthomyxovididae,Influenza Viruses,,United States,,2018-07-01,Influenza Like Illness,6932,
Orthomyxovididae,Influenza Viruses,,United States,,2018-07-08,Influenza Like Illness,6249,
Orthomyxovididae,Influenza Viruses,,United States,,2018-07-15,Influenza Like Illness,6502,
Orthomyxovididae,Influenza Viruses,,United States,,2018-07-22,Influenza Like Illness,5786,
Orthomyxovididae,Influenza Viruses,,United States,,2018-07-29,Influenza Like Illness,5496,
Orthomyxovididae,Influenza Viruses,,United States,,2018-08-05,Influenza Like Illness,5617,
Orthomyxovididae,Influenza Viruses,,United States,,2018-08-12,Influenza Like Illness,5864,
Orthomyxovididae,Influenza Viruses,,United States,,2018-08-19,Influenza Like Illness,6542,
Orthomyxovididae,Influenza Viruses,,United States,,2018-08-26,Influenza Like Illness,7309,
Orthomyxovididae,Influenza Viruses,,United States,,2018-09-02,Influenza Like Illness,8117,
Orthomyxovididae,Influenza Viruses,,United States,,2018-09-09,Influenza Like Illness,9536,
Orthomyxovididae,Influenza Viruses,,United States,,2018-09-16,Influenza Like Illness,10063,
Orthomyxovididae,Influenza Viruses,,United States,,2018-09-23,Influenza Like Illness,11190,
Orthomyxovididae,Influenza Viruses,,United States,,2018-09-30,Influenza Like Illness,11714,
Orthomyxovididae,Influenza Viruses,,United States,,2018-10-07,Influenza Like Illness,17839,
Orthomyxovididae,Influenza Viruses,,United States,,2018-10-14,Influenza Like Illness,18561,
Orthomyxovididae,Influenza Viruses,,United States,,2018-10-21,Influenza Like Illness,19930,
Orthomyxovididae,Influenza Viruses,,United States,,2018-10-28,Influenza Like Illness,21616,
Orthomyxovididae,Influenza Viruses,,United States,,2018-11-04,Influenza Like Illness,23154,
Orthomyxovididae,Influenza Viruses,,United States,,2018-11-11,Influenza Like Illness,24073,
Orthomyxovididae,Influenza Viruses,,United States,,2018-11-18,Influenza Like Illness,24347,
Orthomyxovididae,Influenza Viruses,,United States,,2018-11-25,Influenza Like Illness,24612,
Orthomyxovididae,Influenza Viruses,,United States,,2018-12-02,Influenza Like Illness,29080,
Orthomyxovididae,Influenza Viruses,,United States,,2018-12-09,Influenza Like Illness,28356,
Orthomyxovididae,Influenza Viruses,,United States,,2018-12-16,Influenza Like Illness,33098,
Orthomyxovididae,Influenza Viruses,,United States,,2018-12-23,Influenza Like Illness,38236,
Orthomyxovididae,Influenza Viruses,,United States,,2018-12-30,Influenza Like Illness,43904,
Orthomyxovididae,Influenza Viruses,,United States,,2019-01-13,Influenza Like Illness,42094,
Orthomyxovididae,Influenza Viruses,,United States,,2019-01-20,Influenza Like Illness,38752,
Orthomyxovididae,Influenza Viruses,,United States,,2019-01-27,Influenza Like Illness,41109,
Orthomyxovididae,Influenza Viruses,,United States,,2019-02-03,Influenza Like Illness,46113,
Orthomyxovididae,Influenza Viruses,,United States,,2019-02-10,Influenza Like Illness,55187,
Orthomyxovididae,Influenza Viruses,,United States,,2019-02-17,Influenza Like Illness,69442,
Orthomyxovididae,Influenza Viruses,,United States,,2019-02-24,Influenza Like Illness,69978,
Orthomyxovididae,Influenza Viruses,,United States,,2019-03-03,Influenza Like Illness,66345,
Orthomyxovididae,Influenza Viruses,,United States,,2019-03-10,Influenza Like Illness,58735,
Orthomyxovididae,Influenza Viruses,,United States,,2019-03-17,Influenza Like Illness,55348,
Orthomyxovididae,Influenza Viruses,,United States,,2019-03-24,Influenza Like Illness,53133,
Orthomyxovididae,Influenza Viruses,,United States,,2019-03-31,Influenza Like Illness,44786,
Orthomyxovididae,Influenza Viruses,,United States,,2019-04-07,Influenza Like Illness,37844,
Orthomyxovididae,Influenza Viruses,,United States,,2019-04-14,Influenza Like Illness,32905,
Orthomyxovididae,Influenza Viruses,,United States,,2019-04-21,Influenza Like Illness,27803,
Orthomyxovididae,Influenza Viruses,,United States,,2019-04-28,Influenza Like Illness,23122,
Orthomyxovididae,Influenza Viruses,,United States,,2019-05-05,Influenza Like Illness,20583,
Orthomyxovididae,Influenza Viruses,,United States,,2019-05-12,Influenza Like Illness,18848,
Orthomyxovididae,Influenza Viruses,,United States,,2019-05-19,Influenza Like Illness,17096,
Orthomyxovididae,Influenza Viruses,,United States,,2019-05-26,Influenza Like Illness,16349,
Orthomyxovididae,Influenza Viruses,,United States,,2019-06-02,Influenza Like Illness,15747,
Orthomyxovididae,Influenza Viruses,,United States,,2019-06-09,Influenza Like Illness,14770,
Orthomyxovididae,Influenza Viruses,,United States,,2019-06-16,Influenza Like Illness,13433,
Orthomyxovididae,Influenza Viruses,,United States,,2019-06-23,Influenza Like Illness,11618,
Orthomyxovididae,Influenza Viruses,,United States,,2019-06-30,Influenza Like Illness,10678,
Orthomyxovididae,Influenza Viruses,,United States,,2019-07-07,Influenza Like Illness,9986,
Orthomyxovididae,Influenza Viruses,,United States,,2019-07-14,Influenza Like Illness,8549,
Orthomyxovididae,Influenza Viruses,,United States,,2019-07-21,Influenza Like Illness,8422,
Orthomyxovididae,Influenza Viruses,,United States,,2019-07-28,Influenza Like Illness,8111,
Orthomyxovididae,Influenza Viruses,,United States,,2019-08-04,Influenza Like Illness,7755,
Orthomyxovididae,Influenza Viruses,,United States,,2019-08-11,Influenza Like Illness,7874,
Orthomyxovididae,Influenza Viruses,,United States,,2019-08-18,Influenza Like Illness,8038,
Orthomyxovididae,Influenza Viruses,,United States,,2019-08-25,Influenza Like Illness,8987,
Orthomyxovididae,Influenza Viruses,,United States,,2019-09-01,Influenza Like Illness,10096,
Orthomyxovididae,Influenza Viruses,,United States,,2019-09-08,Influenza Like Illness,11817,
Orthomyxovididae,Influenza Viruses,,United States,,2019-09-15,Influenza Like Illness,13158,
Orthomyxovididae,Influenza Viruses,,United States,,2019-09-22,Influenza Like Illness,14831,
Orthomyxovididae,Influenza Viruses,,United States,,2019-09-29,Influenza Like Illness,15977,
Orthomyxovididae,Influenza Viruses,,United States,,2019-10-06,Influenza Like Illness,17414,
Orthomyxovididae,Influenza Viruses,,United States,,2019-10-13,Influenza Like Illness,21915,
Orthomyxovididae,Influenza Viruses,,United States,,2019-10-20,Influenza Like Illness,22953,
Orthomyxovididae,Influenza Viruses,,United States,,2019-10-27,Influenza Like Illness,24857,
Orthomyxovididae,Influenza Viruses,,United States,,2019-11-03,Influenza Like Illness,27419,
Orthomyxovididae,Influenza Viruses,,United States,,2019-11-10,Influenza Like Illness,28910,
Orthomyxovididae,Influenza Viruses,,United States,,2019-11-17,Influenza Like Illness,34586,
Orthomyxovididae,Influenza Viruses,,United States,,2019-11-24,Influenza Like Illness,37728,
Orthomyxovididae,Influenza Viruses,,United States,,2019-12-01,Influenza Like Illness,44148,
Orthomyxovididae,Influenza Viruses,,United States,,2019-12-08,Influenza Like Illness,43817,
Orthomyxovididae,Influenza Viruses,,United States,,2019-12-15,Influenza Like Illness,48877,
Orthomyxovididae,Influenza Viruses,,United States,,2019-12-22,Influenza Like Illness,56444,
Orthomyxovididae,Influenza Viruses,,United States,,2019-12-29,Influenza Like Illness,71584,
Orthomyxovididae,Influenza Viruses,,United States,,2020-01-05,Influenza Like Illness,95757,
Orthomyxovididae,Influenza Viruses,,United States,,2020-01-12,Influenza Like Illness,88681,
Orthomyxovididae,Influenza Viruses,,United States,,2020-01-19,Influenza Like Illness,75585,
Orthomyxovididae,Influenza Viruses,,United States,,2020-01-26,Influenza Like Illness,79746,
Orthomyxovididae,Influenza Viruses,,United States,,2020-02-02,Influenza Like Illness,90072,
Orthomyxovididae,Influenza Viruses,,United States,,2020-02-09,Influenza Like Illness,108307,
Orthomyxovididae,Influenza Viruses,,United States,,2020-02-16,Influenza Like Illness,111289,
Orthomyxovididae,Influenza Viruses,,United States,,2020-02-23,Influenza Like Illness,95418,
Orthomyxovididae,Influenza Viruses,,United States,,2020-03-01,Influenza Like Illness,79832,
Orthomyxovididae,Influenza Viruses,,United States,,2020-03-08,Influenza Like Illness,74809,
Orthomyxovididae,Influenza Viruses,,United States,,2020-03-15,Influenza Like Illness,78779,
Orthomyxovididae,Influenza Viruses,,United States,,2020-03-22,Influenza Like Illness,89571,
Orthomyxovididae,Influenza Viruses,,United States,,2020-03-29,Influenza Like Illness,78584,
Orthomyxovididae,Influenza Viruses,,United States,,2020-04-05,Influenza Like Illness,53142,
Orthomyxovididae,Influenza Viruses,,United States,,2020-04-12,Influenza Like Illness,36251,
Orthomyxovididae,Influenza Viruses,,United States,,2020-04-19,Influenza Like Illness,24974,
Orthomyxovididae,Influenza Viruses,,United States,,2020-04-26,Influenza Like Illness,18265,
Orthomyxovididae,Influenza Viruses,,United States,,2020-05-03,Influenza Like Illness,15164,
Orthomyxovididae,Influenza Viruses,,United States,,2020-05-10,Influenza Like Illness,12817,
Orthomyxovididae,Influenza Viruses,,United States,,2020-05-17,Influenza Like Illness,11066,
Orthomyxovididae,Influenza Viruses,,United States,,2020-05-24,Influenza Like Illness,10480,
Orthomyxovididae,Influenza Viruses,,United States,,2020-05-31,Influenza Like Illness,11735,
Orthomyxovididae,Influenza Viruses,,United States,,2020-06-07,Influenza Like Illness,9614,
Orthomyxovididae,Influenza Viruses,,United States,,2020-06-14,Influenza Like Illness,9325,
Orthomyxovididae,Influenza Viruses,,United States,,2020-06-21,Influenza Like Illness,9580,
Orthomyxovididae,Influenza Viruses,,United States,,2020-06-28,Influenza Like Illness,11866,
Orthomyxovididae,Influenza Viruses,,United States,,2020-07-05,Influenza Like Illness,15499,
Orthomyxovididae,Influenza Viruses,,United States,,2020-07-12,Influenza Like Illness,17843,
Orthomyxovididae,Influenza Viruses,,United States,,2020-07-19,Influenza Like Illness,20046,
Orthomyxovididae,Influenza Viruses,,United States,,2020-07-26,Influenza Like Illness,19260,
Orthomyxovididae,Influenza Viruses,,United States,,2020-08-02,Influenza Like Illness,16533,
Orthomyxovididae,Influenza Viruses,,United States,,2020-08-09,Influenza Like Illness,15524,
Orthomyxovididae,Influenza Viruses,,United States,,2020-08-16,Influenza Like Illness,14117,
Orthomyxovididae,Influenza Viruses,,United States,,2020-08-23,Influenza Like Illness,13193,
Orthomyxovididae,Influenza Viruses,,United States,,2020-08-30,Influenza Like Illness,12952,
Orthomyxovididae,Influenza Viruses,,United States,,2020-09-06,Influenza Like Illness,13159,
Orthomyxovididae,Influenza Viruses,,United States,,2020-09-13,Influenza Like Illness,12316,
Orthomyxovididae,Influenza Viruses,,United States,,2020-09-20,Influenza Like Illness,13035,
Orthomyxovididae,Influenza Viruses,,United States,,2020-09-27,Influenza Like Illness,13049,
Orthomyxovididae,Influenza Viruses,,United States,,2020-10-04,Influenza Like Illness,14586,
Orthomyxovididae,Influenza Viruses,,United States,,2020-10-11,Influenza Like Illness,16466,
Orthomyxovididae,Influenza Viruses,,United States,,2020-10-18,Influenza Like Illness,19144,
Orthomyxovididae,Influenza Viruses,,United States,,2020-10-25,Influenza Like Illness,17235,
Orthomyxovididae,Influenza Viruses,,United States,,2020-11-01,Influenza Like Illness,18133,
Orthomyxovididae,Influenza Viruses,,United States,,2020-11-08,Influenza Like Illness,18554,
Orthomyxovididae,Influenza Viruses,,United States,,2020-11-15,Influenza Like Illness,21370,
Orthomyxovididae,Influenza Viruses,,United States,,2020-11-22,Influenza Like Illness,22598,
Orthomyxovididae,Influenza Viruses,,United States,,2020-11-29,Influenza Like Illness,22709,
Orthomyxovididae,Influenza Viruses,,United States,,2020-12-06,Influenza Like Illness,21313,
Orthomyxovididae,Influenza Viruses,,United States,,2020-12-13,Influenza Like Illness,22251,
Orthomyxovididae,Influenza Viruses,,United States,,2020-12-20,Influenza Like Illness,22103,
Orthomyxovididae,Influenza Viruses,,United States,,2020-12-27,Influenza Like Illness,20874,
Orthomyxovididae,Influenza Viruses,,United States,,2021-01-03,Influenza Like Illness,19836,
Orthomyxovididae,Influenza Viruses,,United States,,2021-01-10,Influenza Like Illness,22423,
Orthomyxovididae,Influenza Viruses,,United States,,2021-01-10,Influenza Like Illness,22711,
Orthomyxovididae,Influenza Viruses,,United States,,2021-01-17,Influenza Like Illness,19018,
Orthomyxovididae,Influenza Viruses,,United States,,2021-01-24,Influenza Like Illness,18350,
Orthomyxovididae,Influenza Viruses,,United States,,2021-01-31,Influenza Like Illness,16896,
Orthomyxovididae,Influenza Viruses,,United States,,2021-02-07,Influenza Like Illness,16098,
Orthomyxovididae,Influenza Viruses,,United States,,2021-02-14,Influenza Like Illness,14079,
Orthomyxovididae,Influenza Viruses,,United States,,2021-02-21,Influenza Like Illness,12591,
Orthomyxovididae,Influenza Viruses,,United States,,2021-02-28,Influenza Like Illness,13344,
Orthomyxovididae,Influenza Viruses,,United States,,2021-03-07,Influenza Like Illness,13000,
Orthomyxovididae,Influenza Viruses,,United States,,2021-03-14,Influenza Like Illness,14077,
Orthomyxovididae,Influenza Viruses,,United States,,2021-03-21,Influenza Like Illness,14574,
Orthomyxovididae,Influenza Viruses,,United States,,2021-03-28,Influenza Like Illness,15354,
Orthomyxovididae,Influenza Viruses,,United States,,2021-04-04,Influenza Like Illness,15993,
Orthomyxovididae,Influenza Viruses,,United States,,2021-04-11,Influenza Like Illness,18100,
Orthomyxovididae,Influenza Viruses,,United States,,2021-04-18,Influenza Like Illness,19165,
Orthomyxovididae,Influenza Viruses,,United States,,2021-04-25,Influenza Like Illness,19305,
Orthomyxovididae,Influenza Viruses,,United States,,2021-05-02,Influenza Like Illness,20099,
Orthomyxovididae,Influenza Viruses,,United States,,2021-05-09,Influenza Like Illness,19930,
Orthomyxovididae,Influenza Viruses,,United States,,2021-05-16,Influenza Like Illness,20367,
Orthomyxovididae,Influenza Viruses,,United States,,2021-05-23,Influenza Like Illness,21262,
Orthomyxovididae,Influenza Viruses,,United States,,2021-05-30,Influenza Like Illness,19675,
Orthomyxovididae,Influenza Viruses,,United States,,2021-06-06,Influenza Like Illness,20143,
Orthomyxovididae,Influenza Viruses,,United States,,2021-06-13,Influenza Like Illness,19182,
Orthomyxovididae,Influenza Viruses,,United States,,2021-06-20,Influenza Like Illness,19579,
Orthomyxovididae,Influenza Viruses,,United States,,2021-06-27,Influenza Like Illness,19890,
Orthomyxovididae,Influenza Viruses,,United States,,2021-07-04,Influenza Like Illness,20092,
Orthomyxovididae,Influenza Viruses,,United States,,2021-07-11,Influenza Like Illness,22371,
