,Microbe Family,Microbe Genus,Microbe Species,Region,Country,Domain,Sub-Domain,date,type,number
82110,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-05-27,Cumulative_Deaths,20.0
82111,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-05-28,Cumulative_Deaths,20.0
82112,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-05-29,Cumulative_Deaths,20.0
82113,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-05-30,Cumulative_Deaths,20.0
82114,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-05-31,Cumulative_Deaths,20.0
82115,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-01,Cumulative_Deaths,20.0
82116,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-02,Cumulative_Deaths,20.0
82117,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-03,Cumulative_Deaths,20.0
82118,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-04,Cumulative_Deaths,20.0
82119,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-05,Cumulative_Deaths,20.0
82120,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-06,Cumulative_Deaths,20.0
82121,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-07,Cumulative_Deaths,20.0
82122,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-08,Cumulative_Deaths,20.0
82123,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-09,Cumulative_Deaths,20.0
82124,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-10,Cumulative_Deaths,20.0
82125,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-11,Cumulative_Deaths,20.0
82126,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-12,Cumulative_Deaths,20.0
82127,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-13,Cumulative_Deaths,20.0
82128,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-14,Cumulative_Deaths,20.0
82129,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-15,Cumulative_Deaths,20.0
82130,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-16,Cumulative_Deaths,20.0
82131,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-17,Cumulative_Deaths,20.0
82132,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-18,Cumulative_Deaths,20.0
82133,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-19,Cumulative_Deaths,20.0
82134,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-20,Cumulative_Deaths,20.0
82135,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-21,Cumulative_Deaths,20.0
82136,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-22,Cumulative_Deaths,20.0
82137,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-23,Cumulative_Deaths,20.0
82138,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-24,Cumulative_Deaths,20.0
82139,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-25,Cumulative_Deaths,20.0
82140,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-26,Cumulative_Deaths,20.0
82141,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-27,Cumulative_Deaths,20.0
82142,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-28,Cumulative_Deaths,20.0
82143,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-29,Cumulative_Deaths,20.0
82144,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-06-30,Cumulative_Deaths,20.0
82145,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-01,Cumulative_Deaths,20.0
82146,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-02,Cumulative_Deaths,20.0
82147,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-03,Cumulative_Deaths,20.0
82148,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-04,Cumulative_Deaths,20.0
82149,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-05,Cumulative_Deaths,20.0
82150,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-06,Cumulative_Deaths,20.0
82151,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-07,Cumulative_Deaths,20.0
82152,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-08,Cumulative_Deaths,20.0
82153,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-09,Cumulative_Deaths,20.0
82154,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-10,Cumulative_Deaths,20.0
82155,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-11,Cumulative_Deaths,20.0
82156,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-12,Cumulative_Deaths,20.0
82157,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-13,Cumulative_Deaths,20.0
82158,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-14,Cumulative_Deaths,20.0
82159,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-15,Cumulative_Deaths,20.0
82160,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-16,Cumulative_Deaths,20.0
82161,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-17,Cumulative_Deaths,20.0
82162,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-18,Cumulative_Deaths,20.0
82163,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-19,Cumulative_Deaths,20.0
82164,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-20,Cumulative_Deaths,20.0
82165,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-21,Cumulative_Deaths,20.0
82166,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-22,Cumulative_Deaths,20.0
82167,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-23,Cumulative_Deaths,20.0
82168,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-24,Cumulative_Deaths,20.0
82169,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-25,Cumulative_Deaths,20.0
82170,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-26,Cumulative_Deaths,20.0
82171,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-27,Cumulative_Deaths,20.0
82172,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-28,Cumulative_Deaths,20.0
82173,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-29,Cumulative_Deaths,20.0
82174,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-30,Cumulative_Deaths,20.0
82175,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-07-31,Cumulative_Deaths,20.0
82176,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-01,Cumulative_Deaths,20.0
82177,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-02,Cumulative_Deaths,20.0
82178,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-03,Cumulative_Deaths,20.0
82179,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-04,Cumulative_Deaths,20.0
82180,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-05,Cumulative_Deaths,20.0
82181,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-06,Cumulative_Deaths,20.0
82182,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-07,Cumulative_Deaths,20.0
82183,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-08,Cumulative_Deaths,20.0
82184,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-09,Cumulative_Deaths,20.0
82185,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-10,Cumulative_Deaths,20.0
82186,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-11,Cumulative_Deaths,20.0
82187,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-12,Cumulative_Deaths,20.0
82188,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-13,Cumulative_Deaths,20.0
82189,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-14,Cumulative_Deaths,20.0
82190,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-15,Cumulative_Deaths,20.0
82191,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-16,Cumulative_Deaths,20.0
82192,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-17,Cumulative_Deaths,20.0
82193,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-18,Cumulative_Deaths,20.0
82194,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-19,Cumulative_Deaths,20.0
82195,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-20,Cumulative_Deaths,20.0
82196,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-21,Cumulative_Deaths,20.0
82197,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-22,Cumulative_Deaths,20.0
82198,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-23,Cumulative_Deaths,20.0
82199,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-24,Cumulative_Deaths,20.0
82200,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-25,Cumulative_Deaths,20.0
82201,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-26,Cumulative_Deaths,20.0
82202,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-27,Cumulative_Deaths,20.0
82203,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-28,Cumulative_Deaths,20.0
82204,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-29,Cumulative_Deaths,20.0
82205,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-30,Cumulative_Deaths,20.0
82206,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-08-31,Cumulative_Deaths,20.0
82207,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-01,Cumulative_Deaths,20.0
82208,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-02,Cumulative_Deaths,20.0
82209,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-03,Cumulative_Deaths,20.0
82210,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-04,Cumulative_Deaths,20.0
82211,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-05,Cumulative_Deaths,20.0
82212,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-06,Cumulative_Deaths,20.0
82213,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-07,Cumulative_Deaths,20.0
82214,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-08,Cumulative_Deaths,20.0
82215,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-09,Cumulative_Deaths,20.0
82216,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-10,Cumulative_Deaths,20.0
82217,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-11,Cumulative_Deaths,20.0
82218,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-12,Cumulative_Deaths,20.0
82219,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-13,Cumulative_Deaths,20.0
82220,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-14,Cumulative_Deaths,20.0
82221,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-15,Cumulative_Deaths,20.0
82222,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-16,Cumulative_Deaths,20.0
82223,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-17,Cumulative_Deaths,20.0
82224,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-18,Cumulative_Deaths,20.0
82225,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-19,Cumulative_Deaths,20.0
82226,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-20,Cumulative_Deaths,20.0
82227,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-21,Cumulative_Deaths,20.0
82228,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-22,Cumulative_Deaths,20.0
82229,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-23,Cumulative_Deaths,20.0
82230,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-24,Cumulative_Deaths,20.0
82231,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-25,Cumulative_Deaths,20.0
82232,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-26,Cumulative_Deaths,20.0
82233,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-27,Cumulative_Deaths,20.0
82234,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-28,Cumulative_Deaths,20.0
82235,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-29,Cumulative_Deaths,20.0
82236,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-09-30,Cumulative_Deaths,20.0
82237,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-01,Cumulative_Deaths,20.0
82238,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-02,Cumulative_Deaths,20.0
82239,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-03,Cumulative_Deaths,20.0
82240,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-04,Cumulative_Deaths,20.0
82241,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-05,Cumulative_Deaths,20.0
82242,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-06,Cumulative_Deaths,20.0
82243,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-07,Cumulative_Deaths,20.0
82244,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-08,Cumulative_Deaths,20.0
82245,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-09,Cumulative_Deaths,20.0
82246,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-10,Cumulative_Deaths,20.0
82247,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-11,Cumulative_Deaths,20.0
82248,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-12,Cumulative_Deaths,20.0
82249,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-13,Cumulative_Deaths,20.0
82250,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-14,Cumulative_Deaths,20.0
82251,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-15,Cumulative_Deaths,20.0
82252,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-16,Cumulative_Deaths,20.0
82253,Poxviridae,Orthopoxvirus,MPXV,AMRO,Peru,,,2023-10-17,Cumulative_Deaths,20.0
82254,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-07-29,Cumulative_Deaths,0.0
82255,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-07-30,Cumulative_Deaths,0.0
82256,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-07-31,Cumulative_Deaths,0.0
82257,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-01,Cumulative_Deaths,0.0
82258,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-02,Cumulative_Deaths,0.0
82259,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-03,Cumulative_Deaths,0.0
82260,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-04,Cumulative_Deaths,0.0
82261,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-05,Cumulative_Deaths,0.0
82262,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-06,Cumulative_Deaths,0.0
82263,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-07,Cumulative_Deaths,0.0
82264,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-08,Cumulative_Deaths,0.0
82265,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-09,Cumulative_Deaths,0.0
82266,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-10,Cumulative_Deaths,0.0
82267,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-11,Cumulative_Deaths,0.0
82268,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-12,Cumulative_Deaths,0.0
82269,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-13,Cumulative_Deaths,0.0
82270,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-14,Cumulative_Deaths,0.0
82271,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-15,Cumulative_Deaths,0.0
82272,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-16,Cumulative_Deaths,0.0
82273,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-17,Cumulative_Deaths,0.0
82274,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-18,Cumulative_Deaths,0.0
82275,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-19,Cumulative_Deaths,0.0
82276,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-20,Cumulative_Deaths,0.0
82277,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-21,Cumulative_Deaths,0.0
82278,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-22,Cumulative_Deaths,0.0
82279,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-23,Cumulative_Deaths,0.0
82280,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-24,Cumulative_Deaths,0.0
82281,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-25,Cumulative_Deaths,0.0
82282,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-26,Cumulative_Deaths,0.0
82283,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-27,Cumulative_Deaths,0.0
82284,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-28,Cumulative_Deaths,0.0
82285,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-29,Cumulative_Deaths,0.0
82286,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-30,Cumulative_Deaths,0.0
82287,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-08-31,Cumulative_Deaths,0.0
82288,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-01,Cumulative_Deaths,0.0
82289,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-02,Cumulative_Deaths,0.0
82290,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-03,Cumulative_Deaths,0.0
82291,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-04,Cumulative_Deaths,0.0
82292,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-05,Cumulative_Deaths,0.0
82293,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-06,Cumulative_Deaths,0.0
82294,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-07,Cumulative_Deaths,0.0
82295,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-08,Cumulative_Deaths,0.0
82296,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-09,Cumulative_Deaths,0.0
82297,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-10,Cumulative_Deaths,0.0
82298,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-11,Cumulative_Deaths,0.0
82299,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-12,Cumulative_Deaths,0.0
82300,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-13,Cumulative_Deaths,0.0
82301,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-14,Cumulative_Deaths,0.0
82302,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-15,Cumulative_Deaths,0.0
82303,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-16,Cumulative_Deaths,0.0
82304,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-17,Cumulative_Deaths,0.0
82305,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-18,Cumulative_Deaths,0.0
82306,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-19,Cumulative_Deaths,0.0
82307,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-20,Cumulative_Deaths,0.0
82308,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-21,Cumulative_Deaths,0.0
82309,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-22,Cumulative_Deaths,0.0
82310,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-23,Cumulative_Deaths,0.0
82311,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-24,Cumulative_Deaths,0.0
82312,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-25,Cumulative_Deaths,0.0
82313,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-26,Cumulative_Deaths,0.0
82314,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-27,Cumulative_Deaths,0.0
82315,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-28,Cumulative_Deaths,0.0
82316,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-29,Cumulative_Deaths,0.0
82317,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-09-30,Cumulative_Deaths,0.0
82318,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-01,Cumulative_Deaths,0.0
82319,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-02,Cumulative_Deaths,0.0
82320,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-03,Cumulative_Deaths,0.0
82321,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-04,Cumulative_Deaths,0.0
82322,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-05,Cumulative_Deaths,0.0
82323,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-06,Cumulative_Deaths,0.0
82324,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-07,Cumulative_Deaths,0.0
82325,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-08,Cumulative_Deaths,0.0
82326,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-09,Cumulative_Deaths,0.0
82327,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-10,Cumulative_Deaths,0.0
82328,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-11,Cumulative_Deaths,0.0
82329,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-12,Cumulative_Deaths,0.0
82330,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-13,Cumulative_Deaths,0.0
82331,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-14,Cumulative_Deaths,0.0
82332,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-15,Cumulative_Deaths,0.0
82333,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-16,Cumulative_Deaths,0.0
82334,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-17,Cumulative_Deaths,0.0
82335,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-18,Cumulative_Deaths,0.0
82336,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-19,Cumulative_Deaths,0.0
82337,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-20,Cumulative_Deaths,0.0
82338,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-21,Cumulative_Deaths,0.0
82339,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-22,Cumulative_Deaths,0.0
82340,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-23,Cumulative_Deaths,0.0
82341,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-24,Cumulative_Deaths,0.0
82342,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-25,Cumulative_Deaths,0.0
82343,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-26,Cumulative_Deaths,0.0
82344,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-27,Cumulative_Deaths,0.0
82345,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-28,Cumulative_Deaths,0.0
82346,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-29,Cumulative_Deaths,0.0
82347,Poxviridae,Orthopoxvirus,MPXV,WPRO,Philippines,,,2022-10-30,Cumulative_Deaths,0.0
